time,open,high,low,close,VWAP,Volume,Volume MA,Histogram,MACD,Signal,RSI,Bollinger Bands %B
1575158400,1.3315,1.3315,1.3314,1.3314,1.3314333333333332,56.95698656,NaN,NaN,NaN,NaN,NaN,NaN
1575159300,1.3338,1.3402,1.3307,1.3402,1.3370020108923641,10126.12948011,NaN,NaN,NaN,NaN,NaN,NaN
1575160200,1.3301,1.3301,1.3301,1.3301,1.336928957263584,108.93484757,NaN,NaN,NaN,NaN,NaN,NaN
1575162000,1.329,1.329,1.3259,1.3259,1.333262116696433,5963.10524596,NaN,NaN,NaN,NaN,NaN,NaN
1575162900,1.3259,1.3259,1.3092,1.318,1.3265103340901103,12457.08501519,NaN,NaN,NaN,NaN,NaN,NaN
1575163800,1.3124,1.3124,1.3124,1.3124,1.3262243080295277,594.05799914,NaN,NaN,NaN,NaN,NaN,NaN
1575164700,1.32,1.3511,1.32,1.3242,1.3284738771950664,20021.46841164,NaN,NaN,NaN,NaN,NaN,NaN
1575165600,1.3175,1.3176,1.3145,1.3145,1.3279644862717943,2021.30101046,NaN,NaN,NaN,NaN,NaN,NaN
1575166500,1.3219,1.3219,1.3199,1.3199,1.3278934789607577,497.64577515,NaN,NaN,NaN,NaN,NaN,NaN
1575167400,1.3171,1.318,1.3171,1.318,1.3278144816553834,404.93902991,NaN,NaN,NaN,NaN,NaN,NaN
1575168300,1.3198,1.3201,1.308,1.308,1.3267180855575507,3901.2218638,NaN,NaN,NaN,NaN,NaN,NaN
1575169200,1.3056,1.3056,1.2969,1.2969,1.323318690882013,8116.33970314,NaN,NaN,NaN,NaN,NaN,NaN
1575170100,1.2959,1.3079,1.2959,1.3079,1.3228571203258432,1564.83490769,NaN,NaN,NaN,NaN,NaN,NaN
1575171000,1.3002,1.3007,1.2955,1.3007,1.3224832887117777,1046.52947235,NaN,NaN,NaN,NaN,NaN,NaN
1575171900,1.296,1.3026,1.296,1.3026,1.3224665732142489,50.6622235,NaN,NaN,NaN,NaN,36.49155722326466,NaN
1575174600,1.308,1.308,1.308,1.308,1.3224642534852409,10.73420582,NaN,NaN,NaN,NaN,39.77692623511714,NaN
1575175500,1.3167,1.3167,1.3167,1.3167,1.3224633293298083,10.73420582,NaN,NaN,NaN,NaN,44.73709632234324,NaN
1575178200,1.308,1.3119,1.308,1.3119,1.3224543465548912,50.73420582,NaN,NaN,NaN,NaN,42.649922745978536,NaN
1575179100,1.2994,1.2994,1.2978,1.2978,1.321839438341317,1752.77656399,NaN,NaN,NaN,NaN,37.16481339014636,NaN
1575180000,1.2925,1.2925,1.2855,1.2891,1.316729417813356,12685.74799708,4072.0969575350005,NaN,NaN,NaN,34.23883667755008,0.010890640785714131
1575180900,1.289,1.2988,1.289,1.2988,1.315580543645745,4667.30974496,4302.614595455,NaN,NaN,NaN,39.918431274780495,0.2298603347945851
1575181800,1.2948,1.2948,1.2929,1.2929,1.3152384130288859,1357.31408754,3864.1738258265004,NaN,NaN,NaN,37.781027482883594,0.12295745856605014
1575182700,1.2921,1.2924,1.2921,1.2924,1.3148722343012755,1418.92886252,3929.6735265740003,NaN,NaN,NaN,37.59730070797827,0.14023323982085317
1575184500,1.2866,1.29,1.2831,1.2899,1.3145699345295148,998.76580179,3681.4565543655,NaN,NaN,NaN,36.63793463048374,0.11806682011519831
1575187200,1.2822,1.2822,1.278,1.278,1.3139804293546304,1532.28967982,3135.216787597,NaN,NaN,NaN,32.39991297182365,-0.050783149689428424
1575188100,1.2748,1.2778,1.2748,1.2778,1.3138946380345577,211.42533496,3116.0851543879994,NaN,-0.013881332972740523,NaN,32.33222126757259,0.02673979909304526
1575189000,1.2735,1.2735,1.2688,1.2688,1.3127183592189717,2544.88160124,2242.2558138679997,NaN,-0.014860536184034823,NaN,29.359604005428068,-0.054497187412003864
1575189900,1.2699,1.2699,1.269,1.269,1.3126703880602053,104.16279737,2146.3989032134996,NaN,-0.015442412931527372,NaN,29.514690590550202,0.026105795513212487
1575190800,1.2649,1.2655,1.25,1.25,1.3065918288744547,11143.73593505,2678.7034112084993,NaN,-0.017237986874075073,NaN,24.101294893465848,-0.1358977860279533
1575191700,1.2544,1.2651,1.2541,1.2651,1.3050264788564818,3785.46616943,2847.7297681845,NaN,-0.01724377287608192,NaN,34.39919627822756,0.124926462194371
1575192600,1.2622,1.2659,1.2563,1.2563,1.3049275812365961,237.74620744,2664.5559853665,NaN,-0.017753790138325565,NaN,31.699830656950297,0.0632390991116101
