time,open,high,low,close,VWAP,Volume,Volume MA,Histogram,MACD,Signal,RSI,Bollinger Bands %B
1495065600,0.35,0.35,0.3,0.322,0.324,2107562.66336021,NaN,NaN,NaN,NaN,NaN,NaN
1495238400,0.289,0.32678,0.281763,0.305,0.30451433333333333,9689689.44828598,NaN,NaN,NaN,NaN,NaN,NaN
1495324800,0.305,0.325,0.2851,0.29,0.3000333333333334,9629551.6019273,NaN,NaN,NaN,NaN,NaN,NaN
1495411200,0.288448,0.296998,0.21,0.265441,0.2574796666666666,25742531.22305461,NaN,NaN,NaN,NaN,NaN,NaN
1495497600,0.266,0.314999,0.250374,0.284817,0.28339666666666663,18334953.66701622,NaN,NaN,NaN,NaN,NaN,NaN
1495584000,0.282633,0.299996,0.235,0.252759,0.262585,18350242.56577689,NaN,NaN,NaN,NaN,NaN,NaN
1495670400,0.253002,0.27115,0.2,0.208032,0.22639399999999998,19002711.66616145,NaN,NaN,NaN,NaN,NaN,NaN
1495756800,0.209128,0.2872,0.208033,0.236954,0.24406233333333338,18414891.31455294,NaN,NaN,NaN,NaN,NaN,NaN
1495843200,0.239989,0.251773,0.107,0.186329,0.18170066666666665,34221408.2255952,NaN,NaN,NaN,NaN,NaN,NaN
1495929600,0.186294,0.2199,0.165251,0.2,0.19505033333333333,16540447.77723882,NaN,NaN,NaN,NaN,NaN,NaN
1496016000,0.200639,0.2252,0.188829,0.206446,0.206825,12383943.60408235,NaN,NaN,NaN,NaN,NaN,NaN
1496102400,0.206468,0.213054,0.1761,0.178,0.18905133333333332,13014041.24129768,NaN,NaN,NaN,NaN,NaN,NaN
1496188800,0.178001,0.228,0.1701,0.2235,0.20720000000000002,16557805.30798391,NaN,NaN,NaN,NaN,NaN,NaN
1496275200,0.221,0.3,0.218011,0.293107,0.27037266666666665,35834190.70405161,NaN,NaN,NaN,NaN,NaN,NaN
1496361600,0.297973,0.298998,0.249113,0.264366,0.2708256666666667,18384866.00685129,NaN,NaN,NaN,NaN,43.21438831302775,NaN
1496448000,0.263499,0.273844,0.24,0.25896,0.25760133333333335,10714452.89839978,NaN,NaN,NaN,NaN,42.629980391309,NaN
1496534400,0.26,0.2778,0.241998,0.262525,0.26077433333333333,12840594.59812337,NaN,NaN,NaN,NaN,43.17572543524099,NaN
1496620800,0.262515,0.265,0.253363,0.257988,0.2587836666666667,6117394.50117273,NaN,NaN,NaN,NaN,42.6200607518767,NaN
1496707200,0.256977,0.262,0.241,0.251894,0.2516313333333333,13503678.58495387,NaN,NaN,NaN,NaN,41.8411369361226,NaN
1496793600,0.25189,0.268831,0.24556,0.2475,0.2539636666666667,11204216.07311391,16129458.683650006,NaN,NaN,NaN,41.25566405134571,0.485254819415076
1496880000,0.247495,0.2665,0.241343,0.256782,0.254875,6904857.36366524,16369323.418665254,NaN,NaN,NaN,43.06794839453986,0.5732534407341184
1496966400,0.256666,0.264996,0.251158,0.251824,0.2559926666666667,6683154.46828375,16218996.669665143,NaN,NaN,NaN,42.31697492333136,0.5614372737703868
